,0
29574,0.0
29575,0.0
29576,0.0
29577,0.0
29578,0.0
29579,0.0
29580,0.0
29581,0.0
29582,0.0
29583,0.0
29584,0.0
29585,0.0
29586,0.0
29587,0.0
29588,0.0
29589,0.0
29590,0.0
29591,0.0
29592,0.0
29593,0.0
29594,0.0
29595,0.0
29596,0.0
29597,0.0
29598,0.0
29599,0.0
29600,0.0
29601,0.0
29602,0.0
29603,0.0
29604,0.0
29605,0.0
29606,0.1
29607,2.735
29608,1.1825
29609,7.1325
29610,8.27
29611,22.0475
29612,22.1375
29613,14.8675
29614,14.5175
29615,14.3825
29616,10.865
29617,8.5125
29618,7.5275
29619,18.2
29620,22.18
29621,17.7825
29622,15.295
29623,11.63
29624,13.63
29625,11.1525
29626,12.1375
29627,14.0625
29628,12.115
29629,17.0025
29630,12.0975
29631,11.465
29632,14.065
29633,22.7275
29634,28.6575
29635,29.1625
29636,25.35
29637,21.995
29638,11.2675
29639,4.5675
29640,3.8975
29641,0.5875
29642,0.0
29643,0.0
29644,0.0
29645,0.0
29646,0.0
29647,0.0
29648,0.0
29649,0.0
29650,0.0
29651,0.0
29652,0.0
29653,0.0
29654,0.0
29655,0.0
29656,0.0
29657,0.0
29658,0.0
29659,0.0
29660,0.0
29661,0.0
29662,0.0
29663,0.0
29664,0.0
29665,0.0
29666,0.0
29667,0.0
29668,0.0
29669,0.0
29670,0.0
29671,0.0
29672,0.0
29673,0.0
29674,0.0
29675,0.0
29676,0.0
29677,0.0
29678,0.0
29679,0.0
29680,0.0
29681,0.0
29682,0.0
29683,0.0
29684,0.0
29685,0.0
29686,0.0
29687,0.0
29688,0.0
29689,0.0
29690,0.0
29691,0.0
29692,0.0
29693,0.0
29694,0.0
29695,0.0
29696,0.0
29697,0.0
29698,0.0
29699,0.0
29700,0.075
29701,3.08
29702,4.915
29703,11.3675
29704,21.5325
29705,35.265
29706,36.5325
29707,45.145
29708,65.4575
29709,73.67
29710,98.345
29711,108.77
29712,97.8
29713,69.08
29714,80.38
29715,72.39
29716,128.31
29717,102.6225
29718,101.68
29719,86.255
29720,152.7925
29721,116.735
29722,54.735
29723,48.9375
29724,76.4375
29725,90.4725
29726,96.9475
29727,111.2225
29728,72.12
29729,72.91
29730,79.765
29731,51.2025
29732,39.7625
29733,30.105
29734,17.565
29735,11.4275
29736,7.7125
29737,0.905
29738,0.025
29739,0.0
29740,0.0
29741,0.0
29742,0.0
29743,0.0
29744,0.0
29745,0.0
29746,0.0
29747,0.0
29748,0.0
29749,0.0
29750,0.0
29751,0.0
29752,0.0
29753,0.0
29754,0.0
29755,0.0
29756,0.0
29757,0.0
29758,0.0
29759,0.0
29760,0.0
29761,0.0
29762,0.0
29763,0.0
29764,0.0
29765,0.0
29766,0.0
29767,0.0
29768,0.0
29769,0.0
29770,0.0
29771,0.0
29772,0.0
29773,0.0
29774,0.0
29775,0.0
29776,0.0
29777,0.0
29778,0.0
29779,0.0
29780,0.0
29781,0.0
29782,0.0
29783,0.0
29784,0.0
29785,0.0
29786,0.0
29787,0.0
29788,0.0
29789,0.0
29790,0.0
29791,0.0
29792,0.0
29793,0.0
29794,0.0
29795,0.0
29796,0.0
29797,0.0
29798,0.075
29799,0.3025
29800,3.86
29801,21.31
29802,12.535
29803,36.4525
29804,28.5825
29805,33.38
29806,50.2425
29807,97.8475
29808,61.2975
29809,50.42
29810,54.5
29811,51.76
29812,50.5775
29813,51.01
29814,81.2125
29815,86.3775
29816,73.0925
29817,104.9075
29818,67.5125
29819,57.9725
29820,40.3825
29821,29.18
29822,68.1475
29823,68.4075
29824,47.4
29825,35.83
29826,36.475
29827,19.0225
29828,22.5075
29829,28.5925
29830,33.0275
29831,14.3325
29832,4.7425
29833,2.99
29834,0.07
29835,0.0
29836,0.0
29837,0.0
29838,0.0
29839,0.0
29840,0.0
29841,0.0
29842,0.0
29843,0.0
29844,0.0
29845,0.0
29846,0.0
29847,0.0
29848,0.0
29849,0.0
29850,0.0
29851,0.0
29852,0.0
29853,0.0
29854,0.0
29855,0.0
29856,0.0
29857,0.0
29858,0.0
29859,0.0
29860,0.0
29861,0.0
29862,0.0
29863,0.0
29864,0.0
29865,0.0
29866,0.0
29867,0.0
29868,0.0
29869,0.0
29870,0.0
29871,0.0
29872,0.0
29873,0.0
29874,0.0
29875,0.0
29876,0.0
29877,0.0
29878,0.0
29879,0.0
29880,0.0
29881,0.0
29882,0.0
29883,0.0
29884,0.0
29885,0.0
29886,0.0
29887,0.0
29888,0.0
29889,0.0
29890,0.0
29891,0.0
29892,0.0
29893,0.0
29894,0.1125
29895,0.6225
29896,0.995
29897,6.855
29898,8.0325
29899,14.5775
29900,11.83
29901,32.575
29902,32.4325
29903,43.8475
29904,37.0
29905,29.1325
29906,25.765
29907,39.0575
29908,29.5225
29909,44.115
29910,57.84
29911,36.555
29912,39.305
29913,29.78
29914,25.9925
29915,39.5375
29916,26.2075
29917,32.4075
29918,25.3225
29919,26.7475
29920,17.8625
29921,21.6975
29922,29.8975
29923,18.0125
29924,8.14
29925,7.4775
29926,7.2925
29927,3.91
29928,1.1175
29929,2.5875
29930,0.0125
29931,0.0
29932,0.0
29933,0.0
29934,0.0
29935,0.0
29936,0.0
29937,0.0
29938,0.0
29939,0.0
29940,0.0
29941,0.0
29942,0.0
29943,0.0
29944,0.0
29945,0.0
29946,0.0
29947,0.0
29948,0.0
29949,0.0
29950,0.0
29951,0.0
29952,0.0
29953,0.0
29954,0.0
29955,0.0
29956,0.0
29957,0.0
29958,0.0
29959,0.0
29960,0.0
29961,0.0
29962,0.0
29963,0.0
29964,0.0
29965,0.0
29966,0.0
29967,0.0
29968,0.0
29969,0.0
29970,0.0
29971,0.0
29972,0.0
29973,0.0
29974,0.0
29975,0.0
29976,0.0
29977,0.0
29978,0.0
29979,0.0
29980,0.0
29981,0.0
29982,0.0
29983,0.0
29984,0.0
29985,0.0
29986,0.0
29987,0.0
29988,0.0
29989,0.0
29990,0.125
29991,0.5525
29992,0.8025
29993,0.9725
29994,3.95
29995,7.4325
29996,11.3475
29997,14.625
29998,14.625
29999,13.605
30000,11.22
30001,14.555
30002,15.805
30003,20.755
30004,18.6425
30005,21.67
30006,21.6775
30007,21.6575
30008,19.0625
30009,17.7625
30010,15.095
30011,14.695
30012,14.815
30013,18.0675
30014,21.2875
30015,18.1125
30016,11.8375
30017,11.2575
30018,13.745
30019,11.6475
30020,11.2575
30021,10.8575
30022,8.2675
30023,7.12
30024,4.0525
30025,0.79
30026,0.1325
30027,0.0125
30028,0.0
30029,0.0
30030,0.0
30031,0.0
30032,0.0
30033,0.0
30034,0.0
30035,0.0
30036,0.0
30037,0.0
30038,0.0
30039,0.0
30040,0.0
30041,0.0
30042,0.0
30043,0.0
30044,0.0
30045,0.0
30046,0.0
30047,0.0
30048,0.0
30049,0.0
30050,0.0
30051,0.0
30052,0.0
30053,0.0
30054,0.0
30055,0.0
30056,0.0
30057,0.0
30058,0.0
30059,0.0
30060,0.0
30061,0.0
30062,0.0
30063,0.0
30064,0.0
30065,0.0
30066,0.0
30067,0.0
30068,0.0
30069,0.0
30070,0.0
30071,0.0
30072,0.0
30073,0.0
30074,0.0
30075,0.0
30076,0.0
30077,0.0
30078,0.0
30079,0.0
30080,0.0
30081,0.0
30082,0.0
30083,0.0
30084,0.0
30085,0.05
30086,0.3975
30087,3.16
30088,4.0975
30089,7.165
30090,7.5025
30091,8.7525
30092,17.5525
30093,28.79
30094,33.8275
30095,42.3775
30096,44.3575
30097,46.225
30098,48.1925
30099,64.07
30100,69.005
30101,71.9275
30102,86.8075
30103,72.4925
30104,64.805
30105,67.5975
30106,68.6525
30107,75.5925
30108,87.03
30109,74.295
30110,59.0525
30111,42.5525
30112,32.9575
30113,28.785
30114,22.1225
30115,18.055
30116,17.89
30117,18.7625
30118,15.09
30119,10.4475
30120,4.505
30121,3.3575
30122,0.31
30123,0.0
30124,0.0
30125,0.0
30126,0.0
30127,0.0
30128,0.0
30129,0.0
30130,0.0
30131,0.0
30132,0.0
30133,0.0
30134,0.0
30135,0.0
30136,0.0
30137,0.0
30138,0.0
30139,0.0
30140,0.0
30141,0.0
30142,0.0
30143,0.0
30144,0.0
30145,0.0
30146,0.0
30147,0.0
30148,0.0
30149,0.0
30150,0.0
30151,0.0
30152,0.0
30153,0.0
30154,0.0
30155,0.0
30156,0.0
30157,0.0
30158,0.0
30159,0.0
30160,0.0
30161,0.0
30162,0.0
30163,0.0
30164,0.0
30165,0.0
30166,0.0
30167,0.0
30168,0.0
30169,0.0
30170,0.0
30171,0.0
30172,0.0
30173,0.0
30174,0.0
30175,0.0
30176,0.0
30177,0.0
30178,0.0
30179,0.0
30180,0.1325
30181,3.3525
30182,4.6075
30183,11.175
30184,11.105
30185,18.055
30186,25.585
30187,31.7775
30188,47.35
30189,55.6575
30190,51.1575
30191,43.31
30192,51.0
30193,64.7275
30194,64.3
30195,67.825
30196,70.785
30197,96.0125
30198,127.4075
30199,139.8275
30200,84.5425
30201,145.69
30202,100.145
30203,108.4325
30204,96.68
30205,93.995
30206,103.835
30207,91.9425
30208,75.425
30209,68.01
30210,85.36
30211,63.92
30212,53.7425
30213,46.045
30214,28.9775
30215,17.7725
30216,11.165
30217,4.04
30218,0.5725
30219,0.0325
30220,0.0
30221,0.0
30222,0.0
30223,0.0
30224,0.0
30225,0.0
30226,0.0
30227,0.0
30228,0.0
30229,0.0
30230,0.0
30231,0.0
30232,0.0
30233,0.0
30234,0.0
30235,0.0
30236,0.0
30237,0.0
30238,0.0
30239,0.0
30240,0.0
30241,0.0
30242,0.0
30243,0.0
30244,0.0
30245,0.0
30246,0.0
30247,0.0
30248,0.0
30249,0.0
30250,0.0
30251,0.0
30252,0.0
30253,0.0
30254,0.0
30255,0.0
30256,0.0
30257,0.0
30258,0.0
30259,0.0
30260,0.0
30261,0.0
30262,0.0
30263,0.0
30264,0.0
30265,0.0
30266,0.0
30267,0.0
30268,0.0
30269,0.0
30270,0.0
30271,0.0
30272,0.0
30273,0.0
30274,0.0
30275,0.0
30276,0.1125
30277,3.3825
30278,7.5725
30279,14.385
30280,19.225
30281,37.0275
30282,50.91
30283,60.54
30284,76.54
30285,85.2825
30286,95.9075
30287,105.8625
30288,113.655
30289,123.0675
30290,124.015
30291,138.9925
30292,143.1525
30293,155.3
30294,151.8575
30295,140.0225
30296,143.61
30297,134.5175
30298,105.37
30299,130.345
30300,94.06
30301,126.4575
30302,141.4275
30303,99.005
30304,73.64
30305,73.0475
30306,58.0575
30307,66.315
30308,54.04
30309,66.5475
30310,29.6075
30311,18.5425
30312,11.325
30313,7.0625
30314,0.93
30315,0.1075
30316,0.0
30317,0.0
30318,0.0
30319,0.0
30320,0.0
30321,0.0
30322,0.0
30323,0.0
30324,0.0
30325,0.0
30326,0.0
30327,0.0
30328,0.0
30329,0.0
30330,0.0
30331,0.0
30332,0.0
30333,0.0
30334,0.0
30335,0.0
30336,0.0
30337,0.0
30338,0.0
30339,0.0
30340,0.0
30341,0.0
30342,0.0
30343,0.0
30344,0.0
30345,0.0
30346,0.0
30347,0.0
30348,0.0
30349,0.0
30350,0.0
30351,0.0
30352,0.0
30353,0.0
30354,0.0
30355,0.0
30356,0.0
30357,0.0
30358,0.0
30359,0.0
30360,0.0
30361,0.0
30362,0.0
30363,0.0
30364,0.0
30365,0.0
30366,0.0
30367,0.0
30368,0.0
30369,0.0
30370,0.0
30371,0.0125
30372,0.405
30373,3.5575
30374,9.46
30375,13.3925
30376,22.2175
30377,30.6675
30378,45.6225
30379,59.475
30380,69.0725
30381,83.025
30382,92.0325
30383,105.575
30384,117.4225
30385,130.5725
30386,138.0675
30387,141.955
30388,145.34
30389,148.97
30390,147.525
30391,150.1425
30392,149.9975
30393,149.0575
30394,143.4425
30395,139.525
30396,135.07
30397,125.865
30398,120.7525
30399,113.4
30400,102.96
30401,92.2025
30402,83.6175
30403,70.4375
30404,58.9425
30405,47.9475
30406,37.66
30407,25.0375
30408,15.58
30409,7.6925
30410,1.1975
30411,0.165
30412,0.0
30413,0.0
30414,0.0
30415,0.0
30416,0.0
30417,0.0
30418,0.0
30419,0.0
30420,0.0
30421,0.0
30422,0.0
30423,0.0
30424,0.0
30425,0.0
30426,0.0
30427,0.0
30428,0.0
30429,0.0
30430,0.0
30431,0.0
30432,0.0
30433,0.0
30434,0.0
30435,0.0
30436,0.0
30437,0.0
30438,0.0
30439,0.0
30440,0.0
30441,0.0
30442,0.0
30443,0.0
30444,0.0
30445,0.0
30446,0.0
30447,0.0
30448,0.0
30449,0.0
30450,0.0
30451,0.0
30452,0.0
30453,0.0
30454,0.0
30455,0.0
30456,0.0
30457,0.0
30458,0.0
30459,0.0
30460,0.0
30461,0.0
30462,0.0
30463,0.0
30464,0.0
30465,0.0
30466,0.0
30467,0.0375
30468,2.8925
30469,4.3625
30470,13.3775
30471,22.9725
30472,30.7025
30473,42.0
30474,62.005
30475,71.82
30476,88.0575
30477,97.46
30478,111.09
30479,119.5625
30480,129.6925
30481,125.9275
30482,144.67
30483,149.19
30484,155.9725
30485,153.6575
30486,160.565
30487,165.8925
30488,160.61
30489,162.8075
30490,156.7825
30491,151.3825
30492,148.87
30493,135.45
30494,127.2175
30495,120.585
30496,101.6575
30497,94.725
30498,87.96
30499,78.8025
30500,65.7
30501,54.545
30502,43.825
30503,29.17
30504,18.2
30505,8.215
30506,3.765
30507,0.3675
30508,0.0
30509,0.0
30510,0.0
30511,0.0
30512,0.0
30513,0.0
30514,0.0
30515,0.0
30516,0.0
30517,0.0
30518,0.0
30519,0.0
30520,0.0
30521,0.0
30522,0.0
30523,0.0
30524,0.0
30525,0.0
30526,0.0
30527,0.0
30528,0.0
30529,0.0
30530,0.0
30531,0.0
30532,0.0
30533,0.0
30534,0.0
30535,0.0
30536,0.0
30537,0.0
30538,0.0
30539,0.0
30540,0.0
30541,0.0
30542,0.0
30543,0.0
30544,0.0
30545,0.0
30546,0.0
30547,0.0
30548,0.0
30549,0.0
30550,0.0
30551,0.0
30552,0.0
30553,0.0
30554,0.0
30555,0.0
30556,0.0
30557,0.0
30558,0.0
30559,0.0
30560,0.0
30561,0.0
30562,0.0
30563,0.0875
30564,0.79
30565,6.41
30566,10.3525
30567,19.045
30568,26.0425
30569,40.3625
30570,57.2125
30571,74.535
30572,89.32
30573,101.9275
30574,115.925
30575,127.2975
30576,137.7775
30577,147.9525
30578,153.0125
30579,159.5075
30580,165.5425
30581,166.845
30582,170.1075
30583,172.77
30584,172.3325
30585,169.1475
30586,165.4325
30587,161.515
30588,154.885
30589,148.2575
30590,143.3925
30591,130.295
30592,121.6375
30593,108.335
30594,96.975
30595,85.65
30596,65.2925
30597,54.335
30598,42.8625
30599,28.9575
30600,14.1375
30601,4.735
30602,3.34
30603,0.215
30604,0.0
30605,0.0
30606,0.0
30607,0.0
30608,0.0
30609,0.0
30610,0.0
30611,0.0
30612,0.0
30613,0.0
30614,0.0
30615,0.0
30616,0.0
30617,0.0
30618,0.0
30619,0.0
30620,0.0
30621,0.0
30622,0.0
30623,0.0
30624,0.0
30625,0.0
30626,0.0
30627,0.0
30628,0.0
30629,0.0
30630,0.0
30631,0.0
30632,0.0
30633,0.0
30634,0.0
30635,0.0
30636,0.0
30637,0.0
30638,0.0
30639,0.0
30640,0.0
30641,0.0
30642,0.0
30643,0.0
30644,0.0
30645,0.0
30646,0.0
30647,0.0
30648,0.0
30649,0.0
30650,0.0
30651,0.0
30652,0.0
30653,0.0
30654,0.0
30655,0.0
30656,0.0
30657,0.0
30658,0.0
30659,0.195
30660,0.79
30661,4.395
30662,19.1425
30663,37.275
30664,51.4625
30665,54.155
30666,64.455
30667,82.7725
30668,108.1775
30669,91.145
30670,115.64
30671,107.9
30672,137.665
30673,153.725
30674,150.46
30675,183.565
30676,161.2275
30677,147.055
30678,151.2225
30679,150.8275
30680,168.5
30681,140.91
30682,170.8
30683,155.1625
30684,146.7675
30685,149.815
30686,132.615
30687,118.89
30688,97.6475
30689,103.415
30690,115.9075
30691,86.3275
30692,57.6725
30693,36.475
30694,25.1675
30695,17.73
30696,12.04
30697,6.905
30698,1.0575
30699,0.0575
30700,0.0
30701,0.0
30702,0.0
30703,0.0
30704,0.0
30705,0.0
30706,0.0
30707,0.0
30708,0.0
30709,0.0
30710,0.0
30711,0.0
30712,0.0
30713,0.0
30714,0.0
30715,0.0
30716,0.0
30717,0.0
30718,0.0
30719,0.0
30720,0.0
30721,0.0
30722,0.0
30723,0.0
30724,0.0
30725,0.0
30726,0.0
30727,0.0
30728,0.0
30729,0.0
30730,0.0
30731,0.0
30732,0.0
30733,0.0
30734,0.0
30735,0.0
30736,0.0
30737,0.0
30738,0.0
30739,0.0
30740,0.0
30741,0.0
30742,0.0
30743,0.0
30744,0.0
30745,0.0
30746,0.0
30747,0.0
30748,0.0
30749,0.0
30750,0.0
30751,0.0
30752,0.0
30753,0.0
30754,0.0
30755,0.0
30756,0.025
30757,0.1625
30758,0.1325
30759,0.4775
30760,3.935
30761,7.6725
30762,7.52
30763,10.25
30764,18.195
30765,15.9175
30766,18.3925
30767,13.46
30768,26.02
30769,25.7675
30770,28.8775
30771,36.4975
30772,25.0925
30773,29.41
30774,32.6525
30775,22.65
30776,38.8475
30777,37.12
30778,29.0475
30779,21.7975
30780,19.055
30781,25.27
30782,25.2825
30783,25.925
30784,22.2525
30785,17.375
30786,12.0425
30787,11.3575
30788,7.495
30789,6.75
30790,4.785
30791,3.6025
30792,0.5925
30793,0.3375
30794,0.0375
30795,0.0
30796,0.0
30797,0.0
30798,0.0
30799,0.0
30800,0.0
30801,0.0
30802,0.0
30803,0.0
30804,0.0
30805,0.0
30806,0.0
30807,0.0
30808,0.0
30809,0.0
30810,0.0
30811,0.0
30812,0.0
30813,0.0
30814,0.0
30815,0.0
30816,0.0
30817,0.0
30818,0.0
30819,0.0
30820,0.0
30821,0.0
30822,0.0
30823,0.0
30824,0.0
30825,0.0
30826,0.0
30827,0.0
30828,0.0
30829,0.0
30830,0.0
30831,0.0
30832,0.0
30833,0.0
30834,0.0
30835,0.0
30836,0.0
30837,0.0
30838,0.0
30839,0.0
30840,0.0
30841,0.0
30842,0.0
30843,0.0
30844,0.0
30845,0.0
30846,0.0
30847,0.0
30848,0.0
30849,0.0
30850,0.0
30851,0.0
30852,0.3875
30853,3.82
30854,10.795
30855,18.21
30856,29.2575
30857,40.1825
30858,51.1475
30859,64.585
30860,65.1975
30861,76.925
30862,126.45
30863,108.045
30864,93.2275
30865,76.6125
30866,100.5425
30867,88.065
30868,100.0725
30869,106.1375
30870,107.86
30871,127.545
30872,163.02
30873,145.855
30874,129.735
30875,126.8025
30876,91.775
30877,86.715
30878,76.49
30879,69.3025
30880,72.1425
30881,54.3675
30882,28.9875
30883,22.7925
30884,18.0375
30885,10.8525
30886,8.3525
30887,7.765
30888,7.5025
30889,3.405
30890,0.2225
30891,0.0
30892,0.0
30893,0.0
30894,0.0
30895,0.0
30896,0.0
30897,0.0
30898,0.0
30899,0.0
30900,0.0
30901,0.0
30902,0.0
30903,0.0
30904,0.0
30905,0.0
30906,0.0
30907,0.0
30908,0.0
30909,0.0
30910,0.0
30911,0.0
30912,0.0
30913,0.0
30914,0.0
30915,0.0
30916,0.0
30917,0.0
30918,0.0
30919,0.0
30920,0.0
30921,0.0
30922,0.0
30923,0.0
30924,0.0
30925,0.0
30926,0.0
30927,0.0
30928,0.0
30929,0.0
30930,0.0
30931,0.0
30932,0.0
30933,0.0
30934,0.0
30935,0.0
30936,0.0
30937,0.0
30938,0.0
30939,0.0
30940,0.0
30941,0.0
30942,0.0
30943,0.0
30944,0.0
30945,0.0
30946,0.0
30947,0.1325
30948,1.105
30949,10.2325
30950,11.2925
30951,21.715
30952,32.6725
30953,33.2575
30954,47.855
30955,82.0325
30956,87.2225
30957,120.8375
30958,108.8625
30959,79.3225
30960,87.195
30961,75.8125
30962,102.6875
30963,85.5925
30964,106.4
30965,103.815
30966,128.1575
30967,183.965
30968,207.91
30969,170.6075
30970,93.7425
30971,73.185
30972,90.6475
30973,65.4975
30974,58.315
30975,47.745
30976,49.865
30977,73.8725
30978,78.68
30979,37.1075
30980,18.5125
30981,21.5525
30982,25.85
30983,22.3775
30984,18.8825
30985,7.2275
30986,0.5475
30987,0.0875
30988,0.0125
30989,0.0
30990,0.0
30991,0.0
30992,0.0
30993,0.0
30994,0.0
30995,0.0
30996,0.0
30997,0.0
30998,0.0
30999,0.0
31000,0.0
31001,0.0
31002,0.0
31003,0.0
31004,0.0
31005,0.0
31006,0.0
31007,0.0
31008,0.0
31009,0.0
31010,0.0
31011,0.0
31012,0.0
31013,0.0
31014,0.0
31015,0.0
31016,0.0
31017,0.0
31018,0.0
31019,0.0
31020,0.0
31021,0.0
31022,0.0
31023,0.0
31024,0.0
31025,0.0
31026,0.0
31027,0.0
31028,0.0
31029,0.0
31030,0.0
31031,0.0
31032,0.0
31033,0.0
31034,0.0
31035,0.0
31036,0.0
31037,0.0
31038,0.0
31039,0.0
31040,0.0
31041,0.0
31042,0.0
31043,0.165
31044,4.3775
31045,13.7175
31046,19.1325
31047,25.6275
31048,31.6375
31049,37.19
31050,36.4675
31051,39.745
31052,32.0625
31053,26.4875
31054,47.0775
31055,54.0575
31056,69.205
31057,86.3675
31058,159.7875
31059,174.09
31060,160.365
31061,176.2725
31062,131.98
31063,94.9075
31064,123.825
31065,140.665
31066,95.005
31067,68.325
31068,36.6025
31069,40.555
31070,53.9525
31071,43.5
31072,28.77
31073,15.805
31074,18.62
31075,17.515
31076,14.5025
31077,8.6525
31078,10.8775
31079,10.425
31080,4.0375
31081,0.02
31082,0.2225
31083,0.0125
31084,0.0
31085,0.0
31086,0.0
31087,0.0
31088,0.0
31089,0.0
31090,0.0
31091,0.0
31092,0.0
31093,0.0
31094,0.0
31095,0.0
31096,0.0
31097,0.0
31098,0.0
31099,0.0
31100,0.0
31101,0.0
31102,0.0
31103,0.0
31104,0.0
31105,0.0
31106,0.0
31107,0.0
31108,0.0
31109,0.0
31110,0.0
31111,0.0
31112,0.0
31113,0.0
31114,0.0
31115,0.0
31116,0.0
31117,0.0
31118,0.0
31119,0.0
31120,0.0
31121,0.0
31122,0.0
31123,0.0
31124,0.0
31125,0.0
31126,0.0
31127,0.0
31128,0.0
31129,0.0
31130,0.0
31131,0.0
31132,0.0
31133,0.0
31134,0.0
31135,0.0
31136,0.0
31137,0.0
31138,0.025
31139,0.63
31140,4.7025
31141,10.42
31142,14.085
31143,30.0775
31144,45.7775
31145,67.8425
31146,90.5725
31147,96.3075
31148,112.0975
31149,125.0
31150,147.8675
31151,152.395
31152,162.185
31153,161.565
31154,162.7
31155,177.655
31156,195.645
31157,201.2575
31158,131.3825
31159,133.4725
31160,163.46
31161,166.9575
31162,116.5025
31163,108.8675
31164,94.37
31165,108.32
31166,95.0425
31167,107.95
31168,152.995
31169,122.7
31170,127.2725
31171,72.6525
31172,48.3625
31173,25.1775
31174,26.2
31175,35.4875
31176,26.2625
31177,14.8025
31178,10.335
31179,1.3525
31180,0.065
31181,0.0
31182,0.0
31183,0.0
31184,0.0
31185,0.0
31186,0.0
31187,0.0
31188,0.0
31189,0.0
31190,0.0
31191,0.0
31192,0.0
31193,0.0
31194,0.0
31195,0.0
31196,0.0
31197,0.0
31198,0.0
31199,0.0
31200,0.0
31201,0.0
31202,0.0
31203,0.0
31204,0.0
31205,0.0
31206,0.0
31207,0.0
31208,0.0
31209,0.0
31210,0.0
31211,0.0
31212,0.0
31213,0.0
31214,0.0
31215,0.0
31216,0.0
31217,0.0
31218,0.0
31219,0.0
31220,0.0
31221,0.0
31222,0.0
31223,0.0
31224,0.0
31225,0.0
31226,0.0
31227,0.0
31228,0.0
31229,0.0
31230,0.0
31231,0.0
31232,0.0
31233,0.0
31234,0.0
31235,0.6875
31236,7.51
31237,17.2875
31238,27.8325
31239,35.275
31240,49.0725
31241,59.3275
31242,85.9675
31243,98.065
31244,118.1375
31245,140.9825
31246,147.505
31247,171.0925
31248,144.0675
31249,138.72
31250,141.48
31251,136.945
31252,204.0125
31253,184.33
31254,187.935
31255,210.6075
31256,210.53
31257,208.8775
31258,189.8725
31259,178.0425
31260,159.135
31261,159.9025
31262,174.6375
31263,152.0825
31264,167.8875
31265,149.3775
31266,123.545
31267,93.77
31268,76.09
31269,55.2225
31270,53.7625
31271,68.95
31272,47.86
31273,25.265
31274,10.6225
31275,4.005
31276,0.2425
31277,0.0
31278,0.0
31279,0.0
31280,0.0
31281,0.0
31282,0.0
31283,0.0
31284,0.0
31285,0.0
31286,0.0
31287,0.0
31288,0.0
31289,0.0
31290,0.0
31291,0.0
31292,0.0
31293,0.0
31294,0.0
31295,0.0
31296,0.0
31297,0.0
31298,0.0
31299,0.0
31300,0.0
31301,0.0
31302,0.0
31303,0.0
31304,0.0
31305,0.0
31306,0.0
31307,0.0
31308,0.0
31309,0.0
31310,0.0
31311,0.0
31312,0.0
31313,0.0
31314,0.0
31315,0.0
31316,0.0
31317,0.0
31318,0.0
31319,0.0
31320,0.0
31321,0.0
31322,0.0
31323,0.0
31324,0.0
31325,0.0
31326,0.0
31327,0.0
31328,0.0
31329,0.0
31330,0.1
31331,1.1225
31332,7.9
31333,17.675
31334,25.7875
31335,35.5575
31336,47.4325
31337,47.3275
31338,53.965
31339,72.21
31340,69.4775
31341,104.345
31342,115.9475
31343,147.855
31344,152.755
31345,181.86
31346,187.7175
31347,148.2175
31348,160.3525
31349,216.61
31350,227.645
31351,233.505
31352,227.3
31353,195.4625
31354,199.235
31355,181.535
31356,205.75
31357,167.205
31358,202.8725
31359,171.9475
31360,158.7625
31361,152.9475
31362,131.59
31363,111.8825
31364,106.3875
31365,86.9675
31366,68.6225
31367,54.9725
31368,29.1425
31369,10.9275
31370,4.2425
31371,3.1175
31372,0.1975
31373,0.0
31374,0.0
31375,0.0
31376,0.0
31377,0.0
31378,0.0
31379,0.0
31380,0.0
31381,0.0
31382,0.0
31383,0.0
31384,0.0
31385,0.0
31386,0.0
31387,0.0
31388,0.0
31389,0.0
31390,0.0
31391,0.0
31392,0.0
31393,0.0
31394,0.0
31395,0.0
31396,0.0
31397,0.0
31398,0.0
31399,0.0
31400,0.0
31401,0.0
31402,0.0
31403,0.0
31404,0.0
31405,0.0
31406,0.0
31407,0.0
31408,0.0
31409,0.0
31410,0.0
31411,0.0
31412,0.0
31413,0.0
31414,0.0
31415,0.0
31416,0.0
31417,0.0
31418,0.0
31419,0.0
31420,0.0
31421,0.0
31422,0.0
31423,0.0
31424,0.0
31425,0.0
31426,0.2875
31427,1.23
31428,6.9725
31429,11.07
31430,18.025
31431,22.2825
31432,32.715
31433,41.095
31434,56.855
31435,76.875
31436,79.795
31437,76.92
31438,93.4175
31439,101.7425
31440,137.4675
31441,109.3575
31442,148.63
31443,153.0475
31444,123.56
31445,127.1475
31446,203.1125
31447,199.1125
31448,192.575
31449,169.62
31450,171.3375
31451,147.9125
31452,73.0325
31453,97.9225
31454,93.71
31455,119.9825
31456,102.145
31457,93.7275
31458,93.665
31459,83.565
31460,72.96
31461,58.34
31462,40.3125
31463,35.6525
31464,22.3125
31465,14.17
31466,7.7575
31467,1.2175
31468,0.23
31469,0.0
31470,0.0
31471,0.0
31472,0.0
31473,0.0
31474,0.0
31475,0.0
31476,0.0
31477,0.0
31478,0.0
31479,0.0
31480,0.0
31481,0.0
31482,0.0
31483,0.0
31484,0.0
31485,0.0
31486,0.0
31487,0.0
31488,0.0
31489,0.0
31490,0.0
31491,0.0
31492,0.0
31493,0.0
31494,0.0
31495,0.0
31496,0.0
31497,0.0
31498,0.0
31499,0.0
31500,0.0
31501,0.0
31502,0.0
31503,0.0
31504,0.0
31505,0.0
31506,0.0
31507,0.0
31508,0.0
31509,0.0
31510,0.0
